genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,valence,release_date
A Capella,Glad,Be Still My Soul,9,0.784,0.323,233093,0.0872,0,0.119,-11.938,0.0323,0.144,01-01-2011
A Capella,The Singers Unlimited,Try to Remember,11,0.974,0.213,238536,0.0493,0.000118,0.195,-19.858,0.033,0.0529,01-01-2011
A Capella,The Singers Unlimited,Since You Asked,12,0.985,0.261,177844,0.0658,3.24E-06,0.105,-19.158,0.0348,0.0662,11/25/2011
A Capella,Glad,Sing it A Cappella,7,0.771,0.51,215333,0.326,0,0.12,-11.754,0.0285,0.418,12/13/2011
A Capella,Glad,You Put This Love in My Heart,7,0.83,0.685,179973,0.44,0,0.201,-10.43,0.0304,0.694,10/14/2011
A Capella,Glad,"All Glory, Laud and Honor",7,0.914,0.171,234707,0.185,0,0.162,-13.997,0.0306,0.189,4/18/2011
A Capella,Glad,"My Jesus, I Love Thee",7,0.947,0.233,211693,0.0567,0,0.102,-16.531,0.0295,0.0491,01-01-2011
A Capella,The Singers Unlimited,Autumn in New York,10,0.984,0.234,169849,0.094,3.47E-05,0.0858,-17.571,0.031,0.107,09-02-2011
A Capella,The Singers Unlimited,"Here, There and Everywhere",10,0.984,0.261,173732,0.0735,2.47E-05,0.084,-17.343,0.0345,0.187,12-07-2012
A Capella,The Singers Unlimited,Like Someone in Love,10,0.939,0.222,214018,0.0457,0,0.111,-17.002,0.0293,0.0702,11-01-2012
A Capella,Glad,Just As I Am,6,0.909,0.315,174827,0.0817,0,0.18,-14.046,0.0331,0.319,3/17/2012
A Capella,Glad,Crown Him With Many Crowns,6,0.815,0.429,191600,0.167,0,0.24,-12.685,0.0324,0.626,9/25/2015
A Capella,Glad,"Rejoice, The Lord is King",7,0.89,0.58,240667,0.186,0,0.159,-14.499,0.026,0.6,3/17/2012
A Capella,Glad,Sing a New Song,6,0.881,0.25,237707,0.33,0,0.129,-11.441,0.0285,0.314,9/25/2015
A Capella,The King's Singers,Sleigh Ride,13,0.894,0.735,153947,0.343,0,0.124,-12.998,0.0569,0.87,03-12-2012
A Capella,Hyannis Sound,A Thousand Miles,7,0.74,0.315,237867,0.506,0,0.218,-7.568,0.0369,0.544,2012
A Capella,Hyannis Sound,Part Time Lover,5,0.491,0.55,206147,0.721,0,0.114,-4.843,0.0968,0.722,9/25/2015
A Capella,The Singers Unlimited,I Don't Know Were I Stand,9,0.967,0.176,209233,0.0545,0.00365,0.109,-20.169,0.0345,0.061,9/25/2015
A Capella,The Swingle Singers,Walking in the Air,11,0.975,0.353,202227,0.0728,0.000742,0.106,-18.865,0.0337,0.0858,9/25/2015
A Capella,The Singers Unlimited,All the Things You Are,8,0.977,0.243,225850,0.0622,0.0566,0.0907,-19.874,0.0383,0.038,7/28/2012
A Capella,The Singers Unlimited,Indian Summer,9,0.983,0.299,176523,0.129,0.000135,0.0995,-18.478,0.0301,0.0958,9/15/2012
A Capella,The Singers Unlimited,I Wish You Love,8,0.97,0.259,200891,0.134,0.0243,0.187,-17.48,0.0328,0.191,11-01-2012
A Capella,The Singers Unlimited,The Way We Were,10,0.974,0.209,188653,0.137,0.256,0.14,-16.809,0.0377,0.15,9/25/2015
A Capella,The Singers Unlimited,Killing Me Softly With His Song,9,0.965,0.215,259567,0.116,0.00107,0.242,-16.36,0.0311,0.159,9/25/2015
A Capella,The Singers Unlimited,Lullaby,9,0.98,0.218,94428,0.073,0.000179,0.117,-19.452,0.0328,0.239,12-07-2012
A Capella,The Singers Unlimited,More I Can Not Wish You,8,0.982,0.272,215104,0.0498,4.88E-05,0.205,-19.338,0.032,0.178,01-01-2012
A Capella,Glad,God so Loved the World,5,0.834,0.209,249560,0.157,0,0.0774,-13.345,0.0385,0.232,04-10-2012
A Capella,The King's Singers,What Child Is This?,10,0.977,0.276,197507,0.0896,0.00172,0.0917,-25.28,0.0413,0.156,3/17/2012
A Capella,The King's Singers,The Little Drummer Boy,10,0.992,0.297,165507,0.018,4.60E-05,0.117,-29.368,0.0384,0.039,01-01-2012
A Capella,Hyannis Sound,Faithfully,3,0.562,0.48,250840,0.38,0,0.0998,-7.015,0.0262,0.25,01-01-2012
A Capella,Hyannis Sound,Long Train Runnin',4,0.599,0.668,180987,0.769,0,0.21,-4.906,0.0865,0.885,01-01-2012
A Capella,The Singers Unlimited,Yesterday,7,0.99,0.157,202567,0.0252,0.0154,0.105,-22.447,0.0392,0.152,11-01-2012
A Capella,The Singers Unlimited,I Don't Know Where I Stand,5,0.976,0.18,207760,0.0674,0.00361,0.104,-18.92,0.0332,0.0665,11/23/2012
A Capella,The Swingle Singers,The Christmas Song (Merry Christmas to You),9,0.859,0.71,194347,0.34,0.000457,0.114,-19.158,0.0437,0.389,12-07-2012
A Capella,The Swingle Singers,Rockin' Around the Christmas Tree,10,0.693,0.609,114507,0.279,5.61E-06,0.179,-14.521,0.0621,0.819,9/25/2015
A Capella,The Singers Unlimited,April in Paris,6,0.974,0.234,190572,0.0932,0.000282,0.114,-17.609,0.0336,0.0384,11/20/2012
A Capella,The Singers Unlimited,Lost in the Stars,6,0.972,0.32,197262,0.0628,3.39E-05,0.11,-18.562,0.0335,0.0516,2012
A Capella,The Singers Unlimited,Sweet Lorraine,7,0.965,0.374,206722,0.16,0.0013,0.381,-14.685,0.0309,0.186,01-03-2013
A Capella,The Singers Unlimited,Girl Talk,8,0.978,0.41,158904,0.158,0.13,0.111,-15.025,0.0307,0.148,9/25/2015
A Capella,The Swingle Singers,Santa Baby,9,0.915,0.72,192400,0.12,0,0.0832,-18.935,0.0676,0.302,8/27/2020
A Capella,The Singers Unlimited,Love Is Here to Stay,7,0.967,0.269,201395,0.124,0.0101,0.175,-18.068,0.0333,0.122,11-01-2012
A Capella,Glad,Alleluia,4,0.9,0.15,245520,0.165,0.000133,0.114,-14.629,0.0398,0.213,9/25/2015
A Capella,The King's Singers,Santa Claus Is Coming to Town,10,0.878,0.656,174000,0.216,0,0.375,-13.451,0.0868,0.502,07-03-2012
A Capella,The King's Singers,Jingle Bells,9,0.991,0.572,89947,0.226,1.18E-06,0.139,-22.879,0.0922,0.683,9/25/2015
A Capella,The Singers Unlimited,Anything Goes,4,0.923,0.461,212760,0.154,1.33E-06,0.261,-14.808,0.0399,0.553,11-01-2012
A Capella,The Singers Unlimited,Since You've Asked,6,0.992,0.28,178653,0.0912,0.000587,0.108,-16.953,0.0341,0.0797,12/28/2012
A Capella,The Singers Unlimited,"One More Time, Chuck Corea",4,0.905,0.319,202213,0.192,0.336,0.106,-14.226,0.0324,0.157,7/28/2012
A Capella,The Singers Unlimited,Someone to Light Up My Life,4,0.948,0.263,203827,0.126,2.26E-06,0.197,-15.022,0.0345,0.0727,01-01-2012
A Capella,The King's Singers,Winter Wonderland,8,0.95,0.532,276667,0.165,1.04E-06,0.114,-14.464,0.0342,0.184,9/25/2015
A Capella,The King's Singers,It's Beginning to Look a Lot Like Christmas,9,0.948,0.398,183387,0.185,0,0.119,-15.172,0.0636,0.383,01-01-2012
A Capella,The King's Singers,White Christmas,8,0.895,0.356,190227,0.204,0,0.0781,-15.196,0.04,0.222,05-01-2012
A Capella,The UNCG Spartones,Something's Missing (A Capella) [Bonus Track],1,0.869,0.283,211000,0.447,0,0.137,-6.217,0.0351,0.466,11/26/2012
A Capella,Hyannis Sound,Heart of the Matter,0,0.49,0.616,285187,0.506,0,0.142,-7.704,0.0355,0.188,11-07-2012
A Capella,Hyannis Sound,Use Somebody,2,0.434,0.513,228307,0.524,0,0.242,-6.999,0.0284,0.559,01-01-2012
A Capella,Hyannis Sound,Falling Slowly,1,0.929,0.205,261760,0.234,0,0.0963,-9.044,0.0296,0.0653,10/15/2012
A Capella,Hyannis Sound,Absolutely (Story of a Girl),1,0.575,0.616,164280,0.569,0,0.0833,-6.09,0.0583,0.717,01-01-2012
A Capella,Hyannis Sound,Carolina in My Mind,1,0.894,0.47,224560,0.262,0,0.114,-9.466,0.0352,0.416,9/25/2015
A Capella,Hyannis Sound,Would You Go With Me,1,0.832,0.62,226933,0.584,3.39E-06,0.111,-8.501,0.0364,0.635,07-10-2012
A Capella,Hyannis Sound,Clarity,0,0.8,0.653,272147,0.458,1.99E-06,0.201,-8.897,0.0657,0.472,04-02-2012
A Capella,Hyannis Sound,"Ok, It's Alright With Me",1,0.484,0.683,149933,0.521,0,0.106,-6.649,0.0335,0.518,07-03-2012
A Capella,Hyannis Sound,I Still Haven't Found What I'm Looking for,1,0.894,0.308,303720,0.419,0,0.0528,-6.351,0.0323,0.232,12-07-2018
A Capella,Hyannis Sound,Easy,1,0.427,0.548,245960,0.465,0,0.123,-7.453,0.0357,0.332,01-08-2013
A Capella,Hyannis Sound,Somewhere Only We Know,2,0.614,0.473,234627,0.436,0,0.0795,-7.625,0.0282,0.226,10/22/2012
A Capella,Hyannis Sound,Last Goodbye,0,0.569,0.288,281747,0.593,0,0.0859,-7.151,0.0504,0.349,9/24/2012
A Capella,Hyannis Sound,Walking Away,1,0.79,0.257,252000,0.549,0,0.145,-8.254,0.048,0.418,3/17/2012
A Capella,Hyannis Sound,Why Georgia,1,0.582,0.612,268413,0.393,0,0.0805,-9.499,0.0284,0.191,04-02-2012
A Capella,The Singers Unlimited,The Entertainer,4,0.98,0.351,189967,0.0549,7.69E-05,0.127,-15.692,0.0344,0.0927,7/27/2012
A Capella,The Singers Unlimited,Sometimes I Feel Like a Motherless Child,4,0.975,0.267,270982,0.046,0.021,0.126,-19.249,0.0334,0.0583,01-01-2012
A Capella,The Singers Unlimited,Jeanie With the Light Brown Hair,5,0.989,0.297,156652,0.0427,0.00474,0.23,-20.471,0.0369,0.131,2012
A Capella,Tonic Sol-Fa,Cecilia,0,0.223,0.757,105787,0.818,0,0.102,-5.298,0.0948,0.964,01-08-2013
A Capella,Tonic Sol-Fa,Boston to Beijing,0,0.154,0.762,259800,0.652,0,0.0369,-7.562,0.0904,0.966,2012
A Capella,Tonic Sol-Fa,29 Ways to My Back Door,0,0.655,0.6,129653,0.786,0,0.238,-6.784,0.0685,0.884,12/21/2012
A Capella,The King's Singers,Straighten up and Fly Right,0,0.955,0.669,245787,0.138,0,0.195,-18.65,0.0801,0.327,01-03-2013
A Capella,The King's Singers,Beyond the Sea,1,0.918,0.636,230880,0.0884,0,0.11,-19.456,0.0409,0.573,08-12-2012
A Capella,The King's Singers,The Lady Is a Tramp,0,0.901,0.534,220293,0.115,0,0.0927,-18.764,0.0708,0.279,01-03-2013
A Capella,The King's Singers,I've Got You Under My Skin,1,0.958,0.38,221867,0.067,0,0.111,-21.115,0.0321,0.179,01-01-2012
A Capella,The King's Singers,Cheek to Cheek,0,0.951,0.475,249893,0.0568,1.94E-06,0.0648,-21.219,0.0402,0.167,8/17/2012
A Capella,The King's Singers,When I Fall in Love,0,0.965,0.158,252693,0.0638,0.000524,0.0905,-20.253,0.0405,0.0753,9/24/2012
A Capella,The King's Singers,At Last,1,0.954,0.397,150533,0.0855,0.00158,0.101,-19.271,0.0315,0.146,02-10-2012
A Capella,The King's Singers,Night and Day,1,0.957,0.353,175480,0.0998,0,0.0731,-18.014,0.0394,0.108,10/22/2012
A Capella,The King's Singers,Cry Me a River,1,0.956,0.259,201040,0.0525,0.000205,0.113,-21.525,0.0352,0.0775,01-01-2012
A Capella,The King's Singers,My Funny Valentine,1,0.968,0.226,204293,0.0499,2.49E-05,0.128,-21.84,0.0364,0.0888,01-01-2012
Alternative,Joji,Sanctuary,83,0.422,0.552,180019,0.65,0.000275,0.372,-7.199,0.128,0.316,05-12-2012
Alternative,Joji,SLOW DANCING IN THE DARK,81,0.544,0.515,209274,0.479,0.00598,0.191,-7.458,0.0261,0.284,3/17/2012
Alternative,Joji,YEAH RIGHT,76,0.619,0.672,174358,0.588,0.241,0.0992,-9.573,0.133,0.204,10/22/2012
Alternative,Oliver Tree,Alien Boy,73,0.111,0.803,163525,0.599,0,0.236,-5.169,0.0985,0.484,6/13/2012
Alternative,Joji,CAN'T GET OVER YOU (feat. Clams Casino),74,0.684,0.9,107077,0.316,0.0771,0.0853,-8.797,0.332,0.844,11-12-2012
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),73,0.24,0.525,202391,0.774,1.07E-06,0.495,-4.532,0.241,0.526,01-08-2013
Alternative,Smash Mouth,All Star,78,0.0319,0.731,200373,0.861,0,0.0829,-5.881,0.0323,0.78,07-03-2012
Alternative,Jhene Aiko,Triggered (freestyle),73,0.81,0.471,211227,0.411,0,0.135,-9.5,0.295,0.363,01-03-2013
Alternative,Gorillaz,Feel Good Inc.,77,0.00836,0.818,222640,0.705,0.00233,0.613,-6.679,0.177,0.772,9/14/2012
Alternative,Nirvana,Smells Like Teen Spirit,72,2.86E-05,0.516,301920,0.906,0.000101,0.105,-4.525,0.0658,0.728,01-01-2012
Alternative,Oliver Tree,Hurt,71,0.0209,0.561,145558,0.782,0,0.315,-5.863,0.04,0.486,12-01-2012
Alternative,Red Hot Chili Peppers,Under the Bridge,78,0.0576,0.559,264307,0.345,0.000105,0.141,-13.496,0.0459,0.458,2012
Alternative,Grouplove,Tongue Tied,76,0.00847,0.56,218013,0.936,0,0.161,-5.835,0.0439,0.371,9/21/2012
Alternative,Oliver Tree,Miracle Man,71,0.0754,0.677,124680,0.46,0,0.429,-8.175,0.0312,0.677,12-01-2012
Alternative,Summer Walker,Girls Need Love (with Drake) - Remix,75,0.443,0.656,222374,0.432,0,0.132,-9.481,0.217,0.0897,9/14/2012
Alternative,Joji,TEST DRIVE,72,0.71,0.646,179423,0.648,0.00316,0.108,-8.602,0.0372,0.466,12-07-2012
Alternative,The Neighbourhood,Sweater Weather,75,0.0495,0.612,240400,0.807,0.0177,0.101,-2.81,0.0336,0.398,07-10-2012
Country,Cam,My Mistake,45,0.00821,0.551,200013,0.704,2.25E-06,0.245,-5.426,0.0444,0.541,3/17/2012
Country,Kevin Fowler,That Girl,42,0.0272,0.375,208187,0.859,0,0.267,-3.243,0.0569,0.597,12-07-2012
Country,Roger Miller,Chug-A-Lug,46,0.69,0.699,123360,0.408,0.000219,0.145,-11.46,0.096,0.842,2/24/2012
Country,M. Ward,Chinese Translation,54,0.152,0.555,238600,0.726,0.000178,0.148,-8.939,0.0368,0.505,07-10-2012
Country,Chris Cagle,Anywhere But Here,42,0.571,0.64,243000,0.478,0,0.0902,-6.96,0.033,0.315,01-01-2012
Country,Cassadee Pope,I Wish I Could Break Your Heart,44,0.13,0.435,220413,0.846,0,0.092,-4.169,0.0496,0.631,2012
Country,Mark Chesnutt,Too Cold At Home,41,0.199,0.638,219573,0.412,9.27E-06,0.319,-12.901,0.0242,0.509,11/15/2012
Country,Gary Allan,Get Off On The Pain,42,0.0293,0.387,234307,0.874,1.72E-05,0.171,-4.528,0.053,0.674,01-01-2012
Country,"Hank Williams, Jr.",Old Habits,42,0.173,0.633,183600,0.444,3.33E-06,0.0821,-14.09,0.0264,0.45,01-08-2013
Country,Ryan Adams,When The Stars Go Blue,52,0.469,0.587,211667,0.201,2.58E-05,0.119,-13.299,0.0301,0.3,01-08-2013
Country,Jason Aldean,Fast,41,0.291,0.538,254040,0.665,7.16E-06,0.0809,-5.189,0.0327,0.34,01-01-2012
Country,Adam Sanders,Sippin' on the Good Times,42,0.0566,0.505,188018,0.756,0,0.198,-7.972,0.0447,0.898,9/21/2012
Country,Linda Ronstadt,Don't Know Much (with Aaron Neville),58,0.657,0.401,211973,0.285,1.13E-05,0.158,-11.005,0.0327,0.267,01-01-2012
Country,Tommy Chayne,King of the Pines (feat. Upchurch),44,0.0181,0.734,197176,0.808,0,0.323,-5.375,0.232,0.433,10/22/2012
Country,The Reklaws,Long Live The Night,51,0.00537,0.547,206013,0.779,0,0.14,-5.563,0.0358,0.361,08-03-2012
Country,Pistol Annies,Sugar Daddy,43,0.00761,0.647,218147,0.87,2.15E-05,0.23,-6.032,0.035,0.912,3/30/2012
Country,Carrie Underwood,Chaser,45,0.06,0.493,262720,0.78,0.000248,0.192,-4.127,0.0485,0.19,01-01-2012
Country,Colter Wall,Thinkin' on a Woman,47,0.476,0.417,200055,0.322,3.19E-06,0.16,-10.992,0.0538,0.395,01-01-2012
Country,Bobby Bare,The Winner,43,0.773,0.687,320040,0.543,2.19E-06,0.705,-10.151,0.0521,0.807,12-10-2012
Country,Chris Lane,Laps Around The Sun,42,0.197,0.577,212707,0.784,0,0.0963,-4.396,0.0493,0.757,9/21/2012
Country,Holly Dunn,Daddy's Hands,45,0.54,0.551,209467,0.269,0,0.103,-9.782,0.028,0.476,5/28/2012
Country,Brooks & Dunn,Proud of the House We Built,43,0.0655,0.618,226187,0.79,0.00641,0.11,-4.973,0.0445,0.545,5/28/2012
Country,Blake Shelton,100 Miles,42,0.096,0.589,209440,0.614,0.00155,0.116,-5.108,0.027,0.111,11-01-2012
Country,Miranda Lambert,Things That Break,42,0.241,0.511,227667,0.563,9.71E-05,0.188,-8.881,0.0267,0.459,12-05-2012
Country,Blake Shelton,Never Lovin' You,42,0.0173,0.593,278600,0.713,0.0647,0.128,-6.227,0.0247,0.522,07-10-2012
Country,Sonny Bama,Lady Karma,44,0.0925,0.608,291467,0.649,8.49E-05,0.553,-7.876,0.19,0.505,04-09-2012
Country,America,I Need You,58,0.583,0.528,183187,0.472,0,0.129,-10.428,0.0267,0.251,12/27/2012
Country,Gone West,Confetti,44,0.0167,0.61,192585,0.844,1.21E-06,0.0703,-5.592,0.0664,0.852,12-04-2012
Country,Morgan Wallen,Yin Yang Girl,43,0.0912,0.528,207827,0.904,0,0.0424,-4.939,0.0387,0.757,2/27/2012
Country,Jamey Johnson,Playing The Part,42,0.288,0.592,269200,0.633,0.0104,0.638,-9.621,0.0456,0.57,11/20/2012
Country,Adam Sanders,About To,42,0.0271,0.635,180547,0.668,0,0.107,-6.241,0.0428,0.252,12/27/2012
Country,Morgan Wallen,Man of the South,43,0.0047,0.413,213348,0.889,0,0.348,-3.924,0.0503,0.602,12/27/2012
Country,Dolly Parton,Push and Pull - from the Dumplin' Original Motion Picture Soundtrack,46,0.277,0.683,213653,0.456,1.66E-05,0.142,-6.588,0.0277,0.0987,12/27/2012
Country,Anne Murray,Could I Have This Dance,55,0.78,0.483,196467,0.341,0.00157,0.188,-9.833,0.0261,0.618,12/27/2012
Country,Conway Twitty,It's Only Make Believe,42,0.879,0.462,132200,0.392,0.00157,0.122,-11.522,0.0393,0.383,12/27/2012
Country,Merle Haggard,"Twinkle, Twinkle Lucky Star",44,0.841,0.659,203600,0.34,0.000598,0.222,-14.976,0.035,0.694,07-10-2012
Country,Gillian Welch,Everything Is Free,48,0.94,0.686,288000,0.143,7.65E-05,0.0792,-14.701,0.042,0.351,12/27/2012
Country,Cal Smith,Country Bumpkin,44,0.702,0.581,221333,0.326,0,0.141,-14.924,0.0323,0.611,12/27/2012
Country,Blake Shelton,The Baby,42,0.312,0.344,235187,0.532,0,0.262,-6.907,0.0298,0.286,07-10-2012
Country,Brad Paisley,You'll Never Leave Harlan Alive,44,0.468,0.544,304400,0.301,0,0.127,-11.091,0.0352,0.226,12-07-2012
Country,Ryan Bingham,Pontiac,44,0.0872,0.55,202647,0.859,3.48E-05,0.37,-3.306,0.0565,0.803,9/25/2015
Country,Cash Campbell,Don't Wanna Think About It - Acoustic,47,0.858,0.634,257054,0.287,0,0.1,-10.631,0.0366,0.471,04-02-2012
Country,Casey Donahew,Feels This Right,43,0.00994,0.51,198253,0.961,0,0.023,-2.57,0.0461,0.823,2012
Country,Sam Hunt,Vacation - Acoustic Mixtape,43,0.426,0.77,163760,0.548,0,0.105,-6.411,0.0335,0.402,01-01-2012
Country,Mitchell Tenpenny,If the Boot Fits - Acoustic,43,0.446,0.415,173199,0.418,0,0.343,-10.494,0.0377,0.662,2/24/2012
Country,Chris Lane,One Girl,42,0.3,0.701,167760,0.743,1.30E-05,0.2,-4.328,0.0319,0.948,3/17/2012
Country,Andrew Hyatt,My Kind Of Crazy,53,0.641,0.522,184208,0.55,0,0.328,-7.98,0.0313,0.676,01-01-2012
Country,Sturgill Simpson,It Ain't All Flowers,46,0.0442,0.359,403760,0.612,0.000716,0.124,-9.412,0.0815,0.437,2012
Country,Travis Tritt,Can I Trust You With My Heart - 2006 Remastered Version,42,0.419,0.493,213293,0.479,8.76E-05,0.152,-7.483,0.0286,0.39,7/20/2012
Country,Josh Ward,Between An Old Memory & Me,42,0.0408,0.485,241257,0.592,9.99E-05,0.0991,-7.011,0.0272,0.193,2012
Country,Luke Bryan,Like We Ain't Ever,43,0.00376,0.601,198573,0.894,3.09E-06,0.0813,-4.066,0.041,0.587,9/14/2012
Country,"Crosby, Stills & Nash",Love the One You're With,56,0.0675,0.609,184653,0.489,0,0.101,-12.9,0.0383,0.132,2/14/2012
Country,Keith Urban,Boy Gets A Truck,44,0.00667,0.648,209080,0.693,0.000232,0.0663,-7.071,0.0332,0.268,06-12-2012
Country,Dr. Hook,Cover of the Rolling Stone,54,0.357,0.648,172093,0.472,0,0.313,-13.103,0.102,0.907,01-01-2012
Country,Tim McGraw,My Old Friend,42,0.212,0.463,217067,0.819,0.000268,0.0599,-7.662,0.0357,0.591,09-03-2012
Country,Luke Bryan,My Ol' Bronco,43,0.0298,0.414,193507,0.897,0,0.151,-4.279,0.0796,0.798,04-02-2012
Country,The Lacs,Make Things Right,43,0.278,0.679,228533,0.591,0,0.136,-6.795,0.0777,0.444,2012
Country,Chase Rice,U Turn,42,0.000464,0.591,210016,0.851,0,0.0851,-4.385,0.0494,0.914,2012
Country,Eli Young Band,Small Town Kid,41,0.0336,0.652,223773,0.574,0,0.166,-6.15,0.0276,0.503,01-08-2013
Country,Kip Moore,Drive Me Crazy,43,0.00658,0.617,244560,0.769,0,0.118,-4.076,0.0291,0.515,7/28/2012
Country,Lee Brice,You Can't Help Who You Love,43,0.295,0.575,160240,0.616,0,0.118,-7.627,0.0957,0.335,01-08-2013
Country,Alabama,Feels So Right,42,0.56,0.536,217293,0.316,7.09E-05,0.0705,-14.995,0.0238,0.358,04-02-2012
Country,Jelly Roll,Killin' Me,44,0.162,0.614,236931,0.673,4.09E-06,0.194,-5.883,0.0302,0.254,01-01-2012
Country,Justin Moore,Back That Thing Up,41,0.0474,0.679,155627,0.896,3.26E-06,0.104,-4.312,0.0445,0.764,8/27/2020
Country,Jake Owen,Keepin' It Country,43,0.00251,0.432,199653,0.926,0,0.442,-3.269,0.0367,0.692,5/28/2012
Country,Little Big Town,Beat Up Bible,43,0.726,0.484,215240,0.434,0,0.0941,-6.931,0.0357,0.26,8/27/2020
Country,Tyler Farr,Suffer in Peace,43,0.0446,0.481,240507,0.509,0.00024,0.105,-5.581,0.0254,0.215,01-03-2013
Country,Bachman-Turner Overdrive,Let It Ride,52,0.157,0.632,263133,0.781,0.00601,0.251,-11.4,0.0391,0.843,01-01-2012
Country,Dead Man Winter,Destroyer,51,0.00549,0.511,184868,0.813,0.00207,0.0969,-6.78,0.0357,0.826,12-01-2012
Country,Bo Phillips,Peace on Earth,43,0.138,0.558,222827,0.499,8.33E-06,0.0488,-6.898,0.0262,0.67,01-03-2013
Country,Chris Janson,Redneck Life,43,0.00112,0.507,166000,0.961,4.65E-06,0.226,-4.391,0.0934,0.514,12/27/2012
Country,Jim James,Here In Spirit,53,0.00625,0.528,256413,0.556,0.0429,0.336,-5.945,0.0396,0.512,12/27/2012
Country,Stephanie Quayle,If I Was a Cowboy,44,0.439,0.671,181353,0.609,0,0.142,-4.854,0.0338,0.57,12/27/2012
Country,Kip Moore,Reckless (Still Growin' Up),43,0.0578,0.613,276747,0.766,0.000244,0.155,-5.925,0.0389,0.807,12/27/2012
Country,Trace Adkins,Jesus and Jones,43,0.0328,0.499,224467,0.839,3.46E-06,0.0378,-5.281,0.0549,0.592,12/27/2012
Country,Vern Gosdin,Set 'Em Up Joe,40,0.418,0.853,145200,0.401,0.000269,0.222,-12.526,0.0325,0.663,06-01-2012
Country,Kelsea Ballerini,Machine Heart,47,0.165,0.614,189107,0.625,0,0.11,-5.814,0.0341,0.278,12/27/2012
Country,LeAnn Rimes,One Way Ticket (Because I Can),44,0.0291,0.696,223973,0.778,1.77E-06,0.13,-7.28,0.0286,0.746,12/27/2012
Country,Montgomery Gentry,Where I Come From (Remix) [feat. Colt Ford & The Lacs],42,0.0389,0.756,201763,0.75,0,0.0298,-5.619,0.0519,0.695,12/27/2012
Country,Josh Abbott Band,Kinda Missing You,43,0.00134,0.522,217906,0.877,1.31E-05,0.358,-4.401,0.0288,0.782,12/27/2012
Country,Demun Jones,World Went to Waste,43,0.354,0.802,247093,0.64,0,0.113,-6.168,0.0886,0.403,07-03-2012
Country,Fred Eaglesmith,Trucker Speed,43,0.91,0.752,311373,0.11,9.98E-05,0.0963,-13.8,0.0506,0.306,12/27/2012
Country,Dwight Yoakam,"Guitars, Cadillacs - Remastered",44,0.344,0.556,184240,0.911,0.101,0.171,-3.822,0.0707,0.901,1/30/2012
Country,Alabama,40 Hour Week (For A Livin'),43,0.123,0.578,201027,0.44,0,0.145,-14.644,0.111,0.439,12/27/2012
Country,Tyler Farr,"Chicks, Trucks, and Beer - feat. Colt Ford",43,0.0125,0.637,215880,0.915,0,0.0477,-5.508,0.0494,0.718,12/27/2012
Country,Darius Rucker,Twenty Something,43,0.405,0.404,190640,0.616,0,0.368,-6.457,0.0308,0.343,12/27/2012
Country,Zac Brown Band,The Wind - Greatest Hits Version,44,0.205,0.691,176840,0.948,0,0.303,-4.114,0.0539,0.874,01-01-2012
Country,Tanya Tucker,Love Me Like You Used To,43,0.732,0.552,226867,0.226,0,0.0864,-13.853,0.0284,0.486,12/27/2012
Country,Kristian Bush,Trailer Hitch,43,0.252,0.718,170918,0.86,0,0.0703,-4.162,0.0409,0.883,01-01-2012
Country,Aaron Lewis,Stuck In These Shoes,43,0.103,0.615,224333,0.405,0,0.103,-6.885,0.0242,0.207,12/27/2012
Country,Turnpike Troubadours,The Winding Stair Mountain Blues,43,0.0127,0.416,207040,0.917,0.000352,0.173,-5.302,0.0765,0.719,7/28/2012
Country,Sunny Sweeney,From A Table Away,42,0.0393,0.547,215333,0.805,1.75E-05,0.332,-4.34,0.0293,0.557,12/27/2012
Country,George Jones,Golden Ring,45,0.53,0.533,182467,0.52,0,0.173,-12.32,0.0472,0.652,01-01-2012
Country,King Calaway,Rivers,42,0.00618,0.59,177707,0.645,0,0.0585,-6.337,0.027,0.463,12/27/2012
Country,Todd Rundgren,I Saw the Light,51,0.0531,0.583,182800,0.833,5.57E-05,0.16,-8.29,0.0343,0.81,12-10-2012
Country,Clint Black,Put Yourself In My Shoes,42,0.58,0.737,193093,0.41,0,0.25,-11.088,0.0353,0.397,12/27/2012
Country,Phil Vassar,In a Real Love,42,0.154,0.575,214827,0.797,0,0.282,-5.2,0.0305,0.744,12/27/2012
Country,Willie Nelson,Hello Walls,44,0.592,0.616,144467,0.271,2.80E-05,0.0929,-12.003,0.0326,0.55,12/27/2012
Country,Craig Morgan,More Trucks Than Cars,42,0.412,0.485,212293,0.904,0,0.24,-4.2,0.0615,0.698,01-01-2012
Country,Lorrie Morgan,Except for Monday,42,0.0893,0.649,175733,0.596,6.69E-06,0.0624,-12.043,0.0318,0.924,12/27/2012
Country,A Thousand Horses,My Time's Comin',45,0.00192,0.327,194107,0.835,0.00015,0.167,-4.952,0.0609,0.385,12/27/2012
Country,David Allan Coe,Roll On 18 Wheeler,43,0.49,0.592,244708,0.46,0,0.0918,-11.275,0.0901,0.812,8/23/2012
Country,Turnpike Troubadours,Come as You Are,42,0.282,0.483,243200,0.366,0,0.102,-7.734,0.0297,0.375,12/27/2012
Country,Cole Swindell,Get Me Some of That,43,0.272,0.585,191640,0.753,0,0.197,-5.871,0.0626,0.892,10/22/2012
